,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
573,,,25041530,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(O)c(C4O[C@@H](O)[C@H](O)[C@H](O[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)ccc3oc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL5289610,,CHEMBL5289610,,0,http://www.openphacts.org/units/Nanomolar,3923369,>,1,1,>,,IC50,nM,,500000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,500.0
574,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041531,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1c2c(O[C@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)cc(O)cc2oc2ccc(O)c(O)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL5280602,,CHEMBL5280602,,0,http://www.openphacts.org/units/Nanomolar,3923370,=,1,1,=,,IC50,nM,,133700.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,133.7
575,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041532,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(O)c(O[C@H]4O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]4O)ccc3oc2c1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL5287620,,CHEMBL5287620,,0,http://www.openphacts.org/units/Nanomolar,3923371,=,1,1,=,,IC50,nM,,394900.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,394.9
576,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041533,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(O)c(O[C@H]4O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]4O)ccc3oc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL5266980,,CHEMBL5266980,,0,http://www.openphacts.org/units/Nanomolar,3923372,=,1,1,=,,IC50,nM,,115000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,115.0
577,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041534,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)c2c(=O)c3c(OC)c(OC)ccc3oc2c1,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '8.78', 'le': '0.17', 'lle': '3.93', 'sei': '2.59'}",CHEMBL5279492,,CHEMBL5279492,4.08,0,http://www.openphacts.org/units/Nanomolar,3923374,=,1,1,=,,IC50,nM,,83800.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,83.8
578,,,25041535,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(OC)cc(O)cc3oc2c1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL5270478,,CHEMBL5270478,,0,http://www.openphacts.org/units/Nanomolar,3923375,>,1,1,>,,IC50,nM,,500000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,500.0
579,,,25041536,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(OC)c(O)ccc3oc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL467590,GETIACAULEIN,CHEMBL467590,,0,http://www.openphacts.org/units/Nanomolar,3923376,>,1,1,>,,IC50,nM,,500000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,500.0
580,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041537,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(O)c(O)ccc3oc2c1OC,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '17.31', 'le': '0.33', 'lle': '3.19', 'sei': '4.82'}",CHEMBL1709767,,CHEMBL1709767,5.27,0,http://www.openphacts.org/units/Nanomolar,3923377,=,1,1,=,,IC50,nM,,5420.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,5.42
581,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041538,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(O)c(OC)ccc3oc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL3704820,,CHEMBL3704820,,0,http://www.openphacts.org/units/Nanomolar,3923378,=,1,1,=,,IC50,nM,,107800.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,107.8
582,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041539,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(OC)c(OC)ccc3oc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL26323,DECUSSATIN,CHEMBL26323,,0,http://www.openphacts.org/units/Nanomolar,3923379,=,1,1,=,,IC50,nM,,142100.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,142.1
583,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041540,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(O)c(O)ccc3oc2c1,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '16.46', 'le': '0.31', 'lle': '2.44', 'sei': '4.51'}",CHEMBL187044,GENTIAKOCHIANIN,CHEMBL187044,4.51,0,http://www.openphacts.org/units/Nanomolar,3923380,=,1,1,=,,IC50,nM,,30600.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,30.6
584,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041541,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '20.28', 'le': '0.38', 'lle': '3.51', 'sei': '4.75'}",CHEMBL184574,DEMETHYLBELLIDIFOLIN,CHEMBL184574,5.28,0,http://www.openphacts.org/units/Nanomolar,3923381,=,1,1,=,,IC50,nM,,5300.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,5.3
585,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041542,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(OC)c(O)ccc3oc2c1OC,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '12.92', 'le': '0.24', 'lle': '1.73', 'sei': '4.18'}",CHEMBL3093493,,CHEMBL3093493,4.11,0,http://www.openphacts.org/units/Nanomolar,3923382,=,1,1,=,,IC50,nM,,77400.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,77.4
586,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041543,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)ccc3oc2c1,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '7.07', 'le': '0.14', 'lle': '5.72', 'sei': '1.73'}",CHEMBL2409395,,CHEMBL2409395,4.12,0,http://www.openphacts.org/units/Nanomolar,3923386,=,1,1,=,,IC50,nM,,75800.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,75.8
587,,,25041544,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL512072,NORSWERTIANOLIN,CHEMBL512072,,0,http://www.openphacts.org/units/Nanomolar,3923387,>,1,1,>,,IC50,nM,,500000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,500.0
588,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041545,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(O)c(O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)ccc3oc2c1,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '8.16', 'le': '0.16', 'lle': '5.47', 'sei': '2.07'}",CHEMBL5271324,,CHEMBL5271324,4.51,0,http://www.openphacts.org/units/Nanomolar,3923388,=,1,1,=,,IC50,nM,,31100.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,31.1
589,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041546,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '45.0'}]",CHEMBL5244945,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1c2c(O)c(O)ccc2oc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL5267559,,CHEMBL5267559,,0,http://www.openphacts.org/units/Nanomolar,3923389,=,1,1,=,,IC50,nM,,140400.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,140.4
590,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041547,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '15.0'}]",CHEMBL5244946,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '6.82', 'le': '0.14', 'lle': '12.96', 'sei': '1.37'}",CHEMBL404271,ACARBOSE,CHEMBL404271,4.40,0,http://www.openphacts.org/units/Nanomolar,3923317,=,1,1,=,,IC50,nM,,39800.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,39.8
591,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041548,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '15.0'}]",CHEMBL5244946,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1c2cc(O)c(O)cc2oc2cc(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c12,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '11.55', 'le': '0.22', 'lle': '5.60', 'sei': '2.42'}",CHEMBL4856778,,CHEMBL4856778,4.88,0,http://www.openphacts.org/units/Nanomolar,3923383,=,1,1,=,,IC50,nM,,13300.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,13.3
592,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041549,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '15.0'}]",CHEMBL5244946,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1O,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '15.12', 'le': '0.28', 'lle': '2.08', 'sei': '4.14'}",CHEMBL5282121,,CHEMBL5282121,4.14,0,http://www.openphacts.org/units/Nanomolar,3923349,=,1,1,=,,IC50,nM,,71600.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,71.6
593,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041550,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '15.0'}]",CHEMBL5244946,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1OC,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '16.44', 'le': '0.31', 'lle': '2.37', 'sei': '5.32'}",CHEMBL5287329,,CHEMBL5287329,4.74,0,http://www.openphacts.org/units/Nanomolar,3923352,=,1,1,=,,IC50,nM,,18300.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,18.3
594,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041551,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '15.0'}]",CHEMBL5244946,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1c2c(O)cc(O)cc2oc2ccc(O)c(O)c12,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '19.74', 'le': '0.37', 'lle': '3.37', 'sei': '4.62'}",CHEMBL187043,,CHEMBL187043,5.14,0,http://www.openphacts.org/units/Nanomolar,3923364,=,1,1,=,,IC50,nM,,7300.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,7.3
595,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041552,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '15.0'}]",CHEMBL5244946,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)c2c(=O)c3ccc(O)c(OC)c3oc2c1,,,CHEMBL5244222,Eur J Med Chem,2018,"{'bei': '9.01', 'le': '0.17', 'lle': '4.21', 'sei': '2.41'}",CHEMBL5287286,,CHEMBL5287286,4.06,0,http://www.openphacts.org/units/Nanomolar,3923367,=,1,1,=,,IC50,nM,,87600.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,87.6
596,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25041553,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '15.0'}]",CHEMBL5244946,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(=O)c3c(O)c(O[C@H]4O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]4O)ccc3oc2c1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5244222,Eur J Med Chem,2018,,CHEMBL5287620,,CHEMBL5287620,,0,http://www.openphacts.org/units/Nanomolar,3923371,=,1,1,=,,IC50,nM,,134500.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,134.5
